SMALL_AREA,OBJECTID,GUID,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,GEOGID,ESRI_OID,Shape__Are,Shape__Len,Cluster
268026006,17359,4c07d11e-3812-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2026,268026,Beaumont F,268026006,A268026006,17359,5.57E-06,0.013991973,7
268026002,17360,4c07d11e-38f5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2026,268026,Beaumont F,268026002,A268026002,17360,4.22E-06,0.008950887,4
268026011,17361,4c07d11e-3813-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2026,268026,Beaumont F,268026011,A268026011,17361,6.90E-06,0.014644702,4
268024006,17362,4c07d11e-381d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2024,268024,Beaumont D,268024006,A268024006,17362,4.35E-06,0.010493038,4
267130013,17363,4c07d11e-37c9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4035,267130,Sutton,267130013,A267130013,17363,5.59E-06,0.014418122,4
267132020,17364,4c07d11e-37d8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132020,A267132020,17364,5.19E-06,0.009569042,4
268004006,17365,4c07d11e-36d8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2004,268004,Arran Quay D,268004006,A268004006,17365,3.08E-06,0.007114444,7
268004014/268004015,17366,4c07d11e-36d9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2004,268004,Arran Quay D,268004014/268004015,A268004014/268004015,17366,1.29E-06,0.005453735,1
268042023,17367,4c07d11e-382a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2038,268042,Clontarf East B,268042023,A268042023,17367,6.77E-06,0.011858717,4
268042020,17368,4c07d11e-383b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2038,268042,Clontarf East B,268042020,A268042020,17368,8.94E-06,0.017400351,4
268042024,17369,4c07d11e-383c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2038,268042,Clontarf East B,268042024,A268042024,17369,1.23E-06,0.005145616,7
268138010,17370,4c07d11e-3886-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2088,268138,Rotunda A,268138010,A268138010,17370,9.66E-07,0.004797159,1
268157010,17371,4c07d11e-386e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2090,268157,Whitehall A,268157010,A268157010,17371,6.50E-06,0.012502864,4
268158017,17372,4c07d11e-386f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2091,268158,Whitehall B,268158017,A268158017,17372,1.55E-06,0.005054299,1
268158013,17373,4c07d11e-3870-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2091,268158,Whitehall B,268158013,A268158013,17373,3.56E-06,0.009751674,3
268158009,17374,4c07d11e-3871-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2091,268158,Whitehall B,268158009,A268158009,17374,3.90E-06,0.009858536,3
268028012,17375,4c07d11e-389a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2028,268028,Botanic B,268028012,A268028012,17375,1.89E-06,0.008676006,7
268017002/268017019,17376,4c07d11e-38bd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2017,268017,Ballymun C,268017002/268017019,A268017002/268017019,17376,7.19E-06,0.016612796,6
268017006,17377,4c07d11e-38be-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2017,268017,Ballymun C,268017006,A268017006,17377,4.63E-06,0.009276641,6
268017004,17378,4c07d11e-38bf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2017,268017,Ballymun C,268017004,A268017004,17378,3.90E-06,0.010232477,6
267001002,17379,4c07d11e-37fb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4001,267001,Airport,267001002,A267001002,17379,1.47E-06,0.004695723,2
267001006,17380,4c07d11e-37fc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4001,267001,Airport,267001006,A267001006,17380,2.25E-06,0.006554442,2
267001003,17381,4c07d11e-37fd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4001,267001,Airport,267001003,A267001003,17381,2.59E-06,0.006763582,1
268076005,17382,4c07d11e-378b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2064,268076,Harmonstown A,268076005,A268076005,17382,6.63E-06,0.011774329,4
268120008,17383,4c07d11e-378c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2083,268120,Priorswood D,268120008,A268120008,17383,4.18E-06,0.011158376,6
268105014,17384,4c07d11e-3887-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2074,268105,Mountjoy B,268105014,A268105014,17384,3.64E-06,0.008113059,1
268105011,17385,4c07d11e-3893-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2074,268105,Mountjoy B,268105011,A268105011,17385,2.46E-06,0.008481616,1
268104012,17386,4c07d11e-3894-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2073,268104,Mountjoy A,268104012,A268104012,17386,2.43E-06,0.009891838,1
268104010,17387,4c07d11e-3895-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2073,268104,Mountjoy A,268104010,A268104010,17387,2.50E-06,0.009371876,6
268074002,17388,4c07d11e-37c5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2062,268074,Grange D,268074002,A268074002,17388,5.35E-06,0.01044318,4
268119013/268119014,17389,4c07d11e-3767-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2082,268119,Priorswood C,268119013/268119014,A268119013/268119014,17389,2.14E-06,0.00637361,2
268010014,17390,4c07d11e-38e9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2010,268010,Ballybough B,268010014,A268010014,17390,2.92E-06,0.007390406,1
268009001,17391,4c07d11e-38ea-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2009,268009,Ballybough A,268009001,A268009001,17391,2.34E-06,0.006706798,7
268009002,17392,4c07d11e-38eb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2009,268009,Ballybough A,268009002,A268009002,17392,2.95E-06,0.007507769,1
268009016,17393,4c07d11e-38f6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2009,268009,Ballybough A,268009016,A268009016,17393,2.16E-06,0.007533329,7
268107005,17394,4c07d11e-38f7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2076,268107,North Dock A,268107005,A268107005,17394,4.65E-06,0.009293364,1
268059003,17395,4c07d11e-3837-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2048,268059,Drumcondra South B,268059003,A268059003,17395,5.15E-06,0.011049934,3
268009007,17396,4c07d11e-3848-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2009,268009,Ballybough A,268009007,A268009007,17396,3.56E-06,0.009611911,3
268107001,17397,4c07d11e-3849-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2076,268107,North Dock A,268107001,A268107001,17397,5.22E-06,0.010697164,7
268058010,17398,4c07d11e-384a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2047,268058,Drumcondra South A,268058010,A268058010,17398,4.24E-06,0.010706005,1
268009008,17399,4c07d11e-384b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2009,268009,Ballybough A,268009008,A268009008,17399,3.42E-06,0.007909003,6
267028064,17400,4c07d11e-3724-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4009,267028,Blanchardstown-Blakestown,267028064,A267028064,17400,5.18E-06,0.01037954,2
267028115,17401,4c07d11e-3725-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4009,267028,Blanchardstown-Blakestown,267028115,A267028115,17401,8.42E-06,0.012471037,2
267068009,17402,4c07d11e-330c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5043,267068,Dún Laoghaire-Glasthule,267068009,A267068009,17402,1.02E-05,0.013972127,4
267076008,17403,4c07d11e-330d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5050,267076,Dún Laoghaire-Sandycove,267076008,A267076008,17403,2.68E-06,0.006669198,3
267067007,17404,4c07d11e-331f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5042,267067,Dún Laoghaire-East Central,267067007,A267067007,17404,2.85E-06,0.008193314,7
267067004,17405,4c07d11e-3320-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5042,267067,Dún Laoghaire-East Central,267067004,A267067004,17405,2.94E-06,0.007150983,7
268071023/04,17406,4c07d11e-3773-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071023/02,A268071023/02,17406,2.89E-06,0.01017761,2
268071023/03,17407,4c07d11e-3774-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071023/02,A268071023/02,17407,6.03E-06,0.012300213,2
267005004/01,17408,4c07d11e-3775-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4005,267005,Balgriffin,267005004,A267005004,17408,4.94E-06,0.008960341,2
268071012,17409,4c07d11e-3776-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071012,A268071012,17409,3.93E-06,0.008622346,5
268071010,17410,4c07d11e-3780-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071010,A268071010,17410,4.84E-06,0.012306957,4
268071017,17411,4c07d11e-3781-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071017,A268071017,17411,4.32E-06,0.015261173,5
268071016,17412,4c07d11e-378d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071016,A268071016,17412,3.88E-06,0.014425014,5
268071015,17413,4c07d11e-378e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071015,A268071015,17413,4.76E-06,0.010867402,5
267068005,17414,4c07d11e-3321-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5043,267068,Dún Laoghaire-Glasthule,267068005,A267068005,17414,5.65E-06,0.012005503,4
267067010,17415,4c07d11e-3322-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5042,267067,Dún Laoghaire-East Central,267067010,A267067010,17415,5.57E-06,0.0096445,7
268087003,17416,4c07d11e-37df-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2072,268087,Kilmore D,268087003,A268087003,17416,7.65E-06,0.012787049,4
268089006,17417,4c07d11e-37ea-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2070,268089,Kilmore B,268089006,A268089006,17417,3.35E-06,0.008800599,3
268089007,17418,4c07d11e-37eb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2070,268089,Kilmore B,268089007,A268089007,17418,3.53E-06,0.009153319,3
268087008,17419,4c07d11e-37ec-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2072,268087,Kilmore D,268087008,A268087008,17419,5.99E-06,0.010298907,4
268071006,17420,4c07d11e-37fe-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071006,A268071006,17420,4.67E-06,0.010883302,4
268071005,17421,4c07d11e-37ff-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071005,A268071005,17421,6.01E-06,0.010935136,4
267004009,17422,4c07d11e-37ac-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004009,A267004009,17422,5.31E-06,0.011652842,2
268022003,17423,4c07d11e-377d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2022,268022,Beaumont B,268022003,A268022003,17423,5.13E-06,0.010287034,4
268022005,17424,4c07d11e-3786-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2022,268022,Beaumont B,268022005,A268022005,17424,3.12E-06,0.007510776,4
268023003,17425,4c07d11e-37b6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2023,268023,Beaumont C,268023003,A268023003,17425,6.00E-06,0.010880299,4
268022006,17426,4c07d11e-3787-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2022,268022,Beaumont B,268022006,A268022006,17426,4.38E-06,0.012894443,4
268024004,17427,4c07d11e-3788-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2024,268024,Beaumont D,268024004,A268024004,17427,6.31E-06,0.010905531,4
268024007,17428,4c07d11e-3794-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2024,268024,Beaumont D,268024007,A268024007,17428,4.31E-06,0.009338776,4
268017023,17429,4c07d11e-37ed-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2017,268017,Ballymun C,268017023,A268017023,17429,2.14E-06,0.008368832,1
267132019,17430,4c07d11e-37d9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132019,A267132019,17430,3.15E-06,0.013247131,5
267132043,17431,4c07d11e-37da-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132043,A267132043,17431,2.92E-06,0.010729137,5
268044009,17432,4c07d11e-3888-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2040,268044,Clontarf East D,268044009,A268044009,17432,7.41E-06,0.015105356,4
268029004,17433,4c07d11e-3889-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2029,268029,Botanic C,268029004,A268029004,17433,4.59E-06,0.01255081,7
268029003,17434,4c07d11e-388a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2029,268029,Botanic C,268029003,A268029003,17434,4.30E-06,0.009406134,1
268028003,17435,4c07d11e-388b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2028,268028,Botanic B,268028003,A268028003,17435,3.78E-06,0.011697086,7
268028010,17436,4c07d11e-389b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2028,268028,Botanic B,268028010,A268028010,17436,4.56E-06,0.010268513,7
268028002,17437,4c07d11e-389c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2028,268028,Botanic B,268028002,A268028002,17437,2.49E-06,0.008928976,7
268028001,17438,4c07d11e-389d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2028,268028,Botanic B,268028001,A268028001,17438,3.23E-06,0.01296174,7
268060004/01,17439,4c07d11e-3823-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2049,268060,Drumcondra South C,268060004,A268060004,17439,2.64E-06,0.007934893,7
268058013,17440,4c07d11e-38a9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2047,268058,Drumcondra South A,268058013,A268058013,17440,2.61E-06,0.007395518,1
268060009,17441,4c07d11e-38aa-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2049,268060,Drumcondra South C,268060009,A268060009,17441,2.64E-06,0.007752307,7
268060010,17442,4c07d11e-38ab-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2049,268060,Drumcondra South C,268060010,A268060010,17442,2.92E-06,0.007090883,3
268060001,17443,4c07d11e-38ac-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2049,268060,Drumcondra South C,268060001,A268060001,17443,2.90E-06,0.00857293,7
268058012,17444,4c07d11e-38ad-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2047,268058,Drumcondra South A,268058012,A268058012,17444,4.56E-06,0.011458422,7
268087006,17445,4c07d11e-378a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2072,268087,Kilmore D,268087006,A268087006,17445,8.68E-06,0.014123758,3
267028077/01,17446,4c07d11e-3726-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4009,267028,Blanchardstown-Blakestown,267028077,A267028077,17446,5.40E-06,0.010804047,2
267028096,17447,4c07d11e-3727-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4009,267028,Blanchardstown-Blakestown,267028096,A267028096,17447,4.32E-06,0.009043885,2
267029032,17448,4c07d11e-36b9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4010,267029,Blanchardstown-Coolmine,267029032,A267029032,17448,1.77E-06,0.007238597,2
267029031,17449,4c07d11e-36ba-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4010,267029,Blanchardstown-Coolmine,267029031,A267029031,17449,1.61E-06,0.005627983,2
268080003,17450,4c07d11e-38c2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2066,268080,Inns Quay A,268080003,A268080003,17450,1.33E-06,0.009235828,1
268029001,17451,4c07d11e-38cb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2029,268029,Botanic C,268029001,A268029001,17451,4.26E-06,0.010002289,7
268010011,17452,4c07d11e-38cc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2010,268010,Ballybough B,268010011,A268010011,17452,1.53E-06,0.007838503,1
268108004,17453,4c07d11e-38f8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2077,268108,North Dock B,268108004,A268108004,17453,1.69E-06,0.006916671,7
268107004,17454,4c07d11e-3814-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2076,268107,North Dock A,268107004,A268107004,17454,2.54E-06,0.008144298,3
268107006,17455,4c07d11e-38f9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2076,268107,North Dock A,268107006,A268107006,17455,2.93E-06,0.00857568,7
268119004,17456,4c07d11e-3756-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2082,268119,Priorswood C,268119004,A268119004,17456,4.89E-06,0.010357641,6
268119005,17457,4c07d11e-3757-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2082,268119,Priorswood C,268119005,A268119005,17457,5.01E-06,0.010781981,6
268008013,17458,4c07d11e-3758-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2008,268008,Ayrfield,268008013,A268008013,17458,4.48E-06,0.009630498,5
267004001,17459,4c07d11e-37d7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004001,A267004001,17459,8.88E-06,0.02013449,3
267029036,17460,4c07d11e-36bb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4010,267029,Blanchardstown-Coolmine,267029036,A267029036,17460,5.90E-06,0.012079302,4
267103025,17461,4c07d11e-368c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3017,267103,Lucan-St. Helen's,267103025,A267103025,17461,3.97E-06,0.01206839,3
267004019,17462,4c07d11e-37f3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004019,A267004019,17462,6.10E-06,0.010930063,5
267004016,17463,4c07d11e-37f4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004016,A267004016,17463,5.65E-06,0.010058725,4
267004012,17464,4c07d11e-3800-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004012,A267004012,17464,1.44E-06,0.005068716,2
267095013,17465,4c07d11e-3801-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095013,A267095013,17465,6.93E-06,0.013025919,4
267095014,17466,4c07d11e-3802-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095014,A267095014,17466,7.98E-06,0.011578883,3
267095012,17467,4c07d11e-3803-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095012,A267095012,17467,5.56E-06,0.01233124,3
267106016,17468,4c07d11e-37ca-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4030,267106,Malahide West,267106016,A267106016,17468,4.61E-06,0.009503304,5
267095030,17469,4c07d11e-3743-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095030,A267095030,17469,7.17E-06,0.017340319,4
267132016,17470,4c07d11e-3744-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132016,A267132016,17470,4.37E-06,0.010062693,5
267103024,17471,4c07d11e-368d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3017,267103,Lucan-St. Helen's,267103024,A267103024,17471,5.75E-06,0.011253631,3
268017013,17472,4c07d11e-37ee-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2017,268017,Ballymun C,268017013,A268017013,17472,7.73E-06,0.013311766,6
267001011,17473,4c07d11e-37ef-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4001,267001,Airport,267001011,A267001011,17473,2.13E-06,0.009349995,2
